r,n,s,S,c
1712795,24,13,23,325531
1712923,22,13,21,1302221
1714939,23,13,22,651877
1715227,21,12,20,869315
1715355,23,12,22,217345
1715451,22,13,21,1304143
1715739,23,13,22,652181
1716827,22,11,21,145021
1718523,24,14,23,979859
1719035,24,13,23,326717
1719291,22,13,21,1307063
1719547,24,14,23,980443
1719835,24,13,23,326869
1720155,21,12,20,871813
1720731,21,12,20,872105
1720923,22,11,21,145367
1721179,23,12,22,218083
1721499,22,12,21,436247
1721947,21,9,20,32323
1723931,23,13,22,655295
1725083,24,14,23,983599
1725211,22,13,21,1311563
1725979,22,13,21,1312147
1727483,22,13,21,1313291
1727515,21,12,20,875543
1728283,23,12,22,218983
1728923,24,14,23,985789
1729115,22,11,21,146059
1729371,23,12,22,219121
1729691,22,12,21,438323
1729819,23,13,22,657533
1730139,21,11,20,292291
1731355,21,12,20,877489
1731867,22,13,21,1316623
1732123,23,13,22,658409
1733659,24,14,23,988489
1733723,23,13,22,659017
1735419,21,11,20,293183
1735675,21,12,20,879679
1735963,22,13,21,1319737
1736443,24,14,23,990077
1737467,21,10,20,97843
1737755,22,13,21,1321099
1737819,24,13,23,330287
1738331,21,11,20,293675
1738843,24,14,23,991445
1740635,22,13,21,1323289
1741051,22,13,21,1323605
1741915,23,13,22,662131
1743099,23,13,22,662581
1743515,23,12,22,220913
1743899,23,13,22,662885
1744155,22,13,21,1325965
1744635,23,11,22,73685
1744731,22,13,21,1326403
1747035,23,12,22,221359
1747195,24,13,23,332069
1747707,24,14,23,996499
1748059,22,13,21,1328933
1748507,24,14,23,996955
1748827,22,13,21,1329517
1750107,21,12,20,886993
1750555,23,9,22,8215
1751291,23,13,22,665695
1751835,22,13,21,1331803
1752603,22,11,21,148043
1753179,22,12,21,444275
1753243,23,13,22,666437
1753339,22,13,21,1332947
1754971,24,13,23,333547
1755227,23,12,22,222397
1755803,24,12,23,111235
1755931,22,13,21,1334917
1756251,22,13,21,1335161
1756699,22,10,21,49463
1757435,21,12,20,890707
1758299,21,12,20,891145
1758747,23,11,22,74281
1759483,21,12,20,891745
1760027,22,13,21,1338031
1760091,21,7,20,3671
1760571,24,4,23,17
1761435,23,13,22,669551
1761531,21,12,20,892783
1762075,24,13,23,334897
1762331,24,14,23,1004837
1762587,22,12,21,446659
1764091,22,13,21,1341121
1764123,22,13,21,1341145
1764443,21,12,20,894259
1764603,23,12,22,223585
1764635,23,12,22,223589
1765915,21,10,20,99445
1765979,24,13,23,335639
1766939,23,11,22,74627
1767675,21,12,20,895897
1768219,22,13,21,1344259
1769307,23,9,22,8303
1769627,23,13,22,672665
1771163,24,14,23,1009873
1771515,22,13,21,1346765
1771931,22,12,21,449027
1772283,22,13,21,1347349
1772827,23,12,22,224627
1774363,23,13,22,674465
1774875,22,12,21,449773
1775611,22,13,21,1349879
1775643,22,13,21,1349903
1776891,24,12,23,112571
1777435,22,13,21,1351265
1777499,23,11,22,75073
1777947,21,12,20,901103
1778427,24,13,23,338005
1778523,21,9,20,33385
1778843,21,9,20,33391
1779803,24,14,23,1014799
1780891,21,11,20,300865
1781531,22,13,21,1354379
1781787,23,13,22,677287
1781851,24,14,23,1015967
1782555,23,13,22,677579
1783803,22,13,21,1356107
1784091,21,12,20,904217
1784987,21,10,20,100519
1785691,23,11,22,75419
1786011,24,14,23,1018339
1786267,24,12,23,113165
1786715,21,11,20,301849
1786971,22,13,21,1358515
1787035,21,11,20,301903
1790555,21,12,20,907493
1791259,24,14,23,1021331
1791995,21,11,20,302741
1793051,22,12,21,454379
1793819,21,11,20,303049
1794043,21,10,20,101029
1794203,22,10,21,50519
1794299,23,13,22,682043
1794331,23,13,22,682055
1794715,23,13,22,682201
1794843,22,10,21,50537
1794907,21,11,20,303233
1795227,21,11,20,303287
1796187,22,13,21,1365521
1796347,22,13,21,1365643
1796699,21,12,20,910607
1798235,24,14,23,1025309
1798811,24,13,23,341879
1800475,22,13,21,1368781
1800603,24,14,23,1026659
1800859,22,13,21,1369073
1801211,22,11,21,152149
1802491,23,13,22,685157
1802843,21,12,20,913721
1804379,22,13,21,1371749
1804955,22,13,21,1372187
1806875,22,13,21,1373647
1809819,22,13,21,1375885
1810459,22,13,21,1376371
1812059,24,12,23,114799
1813147,22,13,21,1378415
1813755,22,13,21,1378877
1815131,22,13,21,1379923
1815835,23,13,22,690229
1816987,24,14,23,1036001
1818011,22,13,21,1382113
1818395,24,13,23,345601
1818651,22,13,21,1382599
1818715,21,11,20,307255
1819227,22,13,21,1383037
1819739,23,10,22,25619
1820667,24,13,23,346033
1820763,21,11,20,307601
1821339,21,12,20,923095
1821947,22,13,21,1385105
1822555,22,13,21,1385567
1822811,21,10,20,102649
1823835,24,11,23,38515
1824027,23,13,22,693343
1824795,23,13,22,693635
1825947,23,13,22,694073
1826043,21,9,20,34277
1826203,22,13,21,1388341
1826843,22,13,21,1388827
1827067,22,11,21,154333
1827867,22,13,21,1389605
1828635,22,13,21,1390189
1828699,24,14,23,1042679
1829115,23,10,22,25751
1829979,22,11,21,154579
1830139,21,11,20,309185
1830683,23,13,22,695873
1830939,22,13,21,1391941
1831963,22,13,21,1392719
1832219,21,12,20,928609
1832731,22,13,21,1393303
1833211,24,11,23,38713
1834235,21,11,20,309877
1834267,24,14,23,1045853
1834523,21,12,20,929777
1835003,22,13,21,1395031
1835035,24,14,23,1046291
1835291,22,12,21,465083
1835419,21,9,20,34453
1835675,22,13,21,1395541
1835803,24,14,23,1046729
1836059,22,13,21,1395833
1837467,21,11,20,310423
1838107,23,13,22,698695
1838363,21,12,20,931723
1838875,23,13,22,698987
1839131,22,13,21,1398169
1839707,24,14,23,1048955
1840411,21,12,20,932761
1840667,21,12,20,932891
1841563,21,10,20,103705
1841819,24,13,23,350053
1841947,22,13,21,1400309
1842331,24,14,23,1050451
1842427,21,11,20,311261
1843483,22,12,21,467159
1843611,21,11,20,311461
1843867,22,13,21,1401769
1845275,22,8,21,5773
1847131,21,12,20,936167
1848347,21,10,20,104087
1849627,24,12,23,117179
1850395,24,13,23,351683
1850907,22,13,21,1407121
1851419,23,10,22,26065
1851803,21,11,20,312845
1852059,22,13,21,1407997
1853275,21,12,20,939281
1854203,22,13,21,1409627
1855579,24,14,23,1058005
1856155,24,14,23,1058333
1857563,22,10,21,52303
1858203,24,13,23,353167
1858587,21,11,20,313991
1859227,24,14,23,1060085
1859419,21,12,20,942395
1860347,23,13,22,707149
1860891,22,13,21,1414711
1861211,22,13,21,1414955
1862395,24,14,23,1061891
1862811,22,12,21,472057
1862939,24,13,23,354067
1863771,22,13,21,1416901
1865499,23,12,22,236369
1866491,22,13,21,1418969
1866523,21,12,20,945995
1867035,23,13,22,709691
1868379,24,12,23,118367
1868571,21,12,20,947033
1868635,22,12,21,473533
1868955,23,12,22,236807
1869403,22,13,21,1421183
1869467,22,13,21,1421231
1871707,23,13,22,711467
1872667,21,12,20,949109
1873563,21,8,20,11723
1874331,24,14,23,1068697
1875227,23,13,22,712805
1875611,23,13,22,712951
1876219,24,13,23,356591
1876763,21,12,20,951185
1877243,22,13,21,1427143
1877595,21,12,20,951607
1878811,21,12,20,952223
1879067,24,14,23,1071397
1879579,24,14,23,1071689
1879707,21,10,20,105853
1882523,22,13,21,1431157
1883419,23,13,22,715919
1885019,24,14,23,1074791
1885435,22,13,21,1433371
1885851,21,10,20,106199
1886875,22,11,21,159385
1887259,22,13,21,1434757
1888539,23,13,22,717865
1888795,22,13,21,1435925
1889307,23,13,22,718157
1891099,24,13,23,359419
1891867,24,12,23,119855
1892123,24,14,23,1078841
1892635,24,13,23,359711
1893147,24,14,23,1079425
1894491,22,12,21,480085
1895163,23,13,22,720383
1895195,23,13,22,720395
1895451,22,13,21,1440985
1896699,21,12,20,961289
1897563,21,12,20,961727
1898779,22,13,21,1443515
1900635,23,12,22,240821
1900795,21,12,20,963365
1901659,21,12,20,963803
1903355,23,13,22,723497
1903771,23,13,22,723655
1903867,22,12,21,482461
1903899,22,11,21,160823
1904891,21,12,20,965441
1904923,21,10,20,107273
1905947,24,11,23,40249
1906203,22,12,21,483053
1906939,21,12,20,966479
1906971,22,13,21,1449743
1907963,24,14,23,1087873
1907995,22,10,21,53723
1909019,21,11,20,322511
1909499,22,13,21,1451665
1909851,21,12,20,967955
1910011,23,12,22,242009
1910555,22,13,21,1452467
1910779,23,13,22,726319
1910875,24,14,23,1089533
1911035,21,12,20,968555
1911547,23,13,22,726611
1911899,24,14,23,1090117
1911963,23,13,22,726769
1913435,22,13,21,1454657
1913947,23,13,22,727523
1915163,21,11,20,323549
1915547,24,14,23,1092197
1916155,22,12,21,485575
1916699,23,13,22,728569
1916923,22,13,21,1457309
1917083,24,14,23,1093073
1917339,24,14,23,1093219
1917531,22,13,21,1457771
1917787,23,13,22,728983
1918107,22,13,21,1458209
1919227,21,12,20,972707
1919387,23,12,22,243197
1920155,21,12,20,973177
1920667,22,13,21,1460155
1920795,24,13,23,365063
1921275,22,13,21,1460617
1921819,24,14,23,1095773
1922075,22,12,21,487075
1923067,24,13,23,365495
1923323,23,13,22,731087
1923835,24,13,23,365641
1924091,24,14,23,1097069
1924763,22,13,21,1463269
1924859,24,14,23,1097507
1924891,23,13,22,731683
1924955,22,12,21,487805
1925147,21,12,20,975707
1925371,22,13,21,1463731
1925531,22,12,21,487951
1925723,22,13,21,1463999
1925979,23,13,22,732097
1926299,22,13,21,1464437
1928347,21,12,20,977329
1928859,24,14,23,1099787
1929243,21,12,20,977783
1929979,23,8,22,3019
1930267,22,12,21,489151
1932955,22,13,21,1469497
1933339,21,12,20,979859
1933915,21,11,20,326717
1934171,21,12,20,980281
1934491,21,12,20,980443
1935963,21,10,20,109021
1936123,22,10,21,54515
1936155,22,12,21,490643
1937691,24,14,23,1104823
1937947,24,13,23,368323
1939483,21,12,20,982973
1939547,24,13,23,368627
1941019,22,13,21,1475627
1941243,23,13,22,737899
1941595,22,13,21,1476065
1943131,22,11,21,164137
1944347,22,12,21,492719
1945115,22,13,21,1478741
1945691,22,13,21,1479179
1947675,21,12,20,987125
1949211,22,13,21,1481855
1949787,22,13,21,1482293
1949947,24,14,23,1111811
1949979,24,14,23,1111829
1950363,21,12,20,988487
1951739,22,13,21,1483777
1951835,23,13,22,741925
1953435,23,12,22,247511
1955355,23,13,22,743263
1955931,21,12,20,991309
1957019,22,13,21,1487791
1957531,24,12,23,124015
1957979,21,12,20,992347
1958427,22,8,21,6127
1958555,21,12,20,992639
1959707,23,13,22,744917
1959931,22,13,21,1490005
1960027,21,12,20,993385
1960347,22,13,21,1490321
1961211,23,13,22,745489
1961499,21,10,20,110459
1961627,23,12,22,248549
1961755,22,13,21,1491391
1963099,22,12,21,497471
1963547,23,13,22,746377
1963803,24,13,23,373237
1964443,22,13,21,1493435
1964827,24,14,23,1120295
1965307,24,13,23,373523
1965595,21,11,20,332069
1966075,24,13,23,373669
1966171,21,12,20,996499
1967195,22,12,21,498509
1967771,22,12,21,498655
1968123,22,13,21,1496233
1968539,22,13,21,1496549
1969947,22,13,21,1497619
1970011,24,13,23,374417
1970715,22,10,21,55489
1970779,24,13,23,374563
1971739,21,11,20,333107
1972219,22,13,21,1499347
1972475,22,12,21,499847
1972891,24,14,23,1124893
1973403,24,14,23,1125185
1974107,23,13,22,750391
1974683,24,13,23,375305
1975387,22,12,21,500585
1975963,22,12,21,500731
1976571,22,12,21,500885
1976731,21,12,20,1001851
1976923,22,13,21,1502923
1977371,22,13,21,1503263
1978139,22,13,21,1503847
1979675,21,12,20,1003343
1980411,22,13,21,1505575
1980699,24,14,23,1129345
1981179,24,14,23,1129619
1981691,21,12,20,1004365
1982299,23,13,22,753505
1982619,22,13,21,1507253
1982747,23,12,22,251225
1984763,22,12,21,502961
1984923,21,12,20,1006003
1985819,21,12,20,1006457
1986555,22,8,21,6215
1986715,21,8,20,12431
1989659,22,13,21,1512605
1989787,23,10,22,28013
1990395,22,13,21,1513165
1990491,21,11,20,336275
1991067,21,12,20,1009117
1992475,24,14,23,1136059
1992539,21,10,20,112207
1992699,24,10,23,14027
1992795,22,13,21,1514989
1993499,24,13,23,378881
1994011,24,14,23,1136935
1994843,23,13,22,758273
1995035,24,12,23,126391
1995803,21,12,20,1011517
1996059,23,13,22,758735
1996891,24,14,23,1138577
1997819,22,13,21,1518809
1998587,22,13,21,1519393
1998843,22,10,21,56281
1998875,22,12,21,506537
1999003,21,10,20,112571
1999451,24,14,23,1140037
1999707,24,11,23,42229
1999963,24,14,23,1140329
2000027,22,11,21,168943
2000987,22,13,21,1521217
2001563,24,14,23,1141241
2002171,22,13,21,1522117
2002203,22,13,21,1522141
2002715,23,10,22,28195
2005019,23,12,22,254047
2007835,21,11,20,339205
2008315,24,13,23,381697
2009339,24,14,23,1145675
2009851,21,12,20,1018637
2009883,21,11,20,339551
2011931,21,10,20,113299
2012251,24,13,23,382445
2013211,23,12,22,255085
2013595,23,13,22,765401
2013947,21,12,20,1020713
2016283,22,13,21,1532845
2017947,24,14,23,1150583
2018043,21,12,20,1022789
2018331,23,13,22,767201
2018555,22,13,21,1534573
2019163,22,13,21,1535035
2019579,22,13,21,1535351
2020379,22,13,21,1535959
2021627,24,13,23,384227
2022171,24,14,23,1152991
2022939,24,14,23,1153429
2023163,24,12,23,128173
2023451,24,14,23,1153721
2023675,22,13,21,1538465
2024091,22,12,21,512927
2024187,21,12,20,1025903
2024475,22,13,21,1539073
2024539,21,9,20,38003
2024699,24,13,23,384811
2025563,24,11,23,42775
2026523,23,13,22,770315
2026587,22,13,21,1540679
2027163,21,12,20,1027411
2027355,22,13,21,1541263
2027611,22,10,21,57091
2028571,22,13,21,1542187
2028635,21,11,20,342719
2031707,22,11,21,171619
2032379,21,12,20,1030055
2032667,22,13,21,1545301
2032731,21,11,20,343411
2033307,21,12,20,1030525
2033499,23,13,22,772967
2033915,21,9,20,38179
2034715,23,13,22,773429
2035963,21,11,20,343957
2038011,21,11,20,344303
2038811,24,13,23,387493
2039035,24,14,23,1162607
2039323,22,12,21,516787
2040091,22,13,21,1550945
2040923,21,11,20,344795
2041115,22,12,21,517241
2041499,21,12,20,1034677
2042107,21,11,20,344995
2043291,21,8,20,12785
2043419,22,12,21,517825
2044571,24,14,23,1165763
2045211,22,12,21,518279
2046363,22,10,21,57619
2047227,23,11,22,86465
2048283,21,12,20,1038115
2048411,24,14,23,1167953
2049275,22,10,21,57701
2050299,21,11,20,346379
2050459,22,11,21,173203
2050843,24,14,23,1169339
2051099,24,14,23,1169485
2051355,24,12,23,129959
2051611,22,12,21,519901
2052379,21,12,20,1040191
2052635,21,12,20,1040321
2052699,23,13,22,780265
2052891,24,13,23,390169
2055163,24,13,23,390601
2055579,21,10,20,115757
2055835,23,13,22,781457
2056603,23,11,22,86861
2057819,24,14,23,1173317
2058315,21,3,20,53
2058843,22,13,21,1565201
2059291,22,10,21,57983
2059931,24,13,23,391507
2060539,23,13,22,783245
2060571,21,12,20,1044343
2060827,21,12,20,1044473
2060955,24,14,23,1175105
2061339,23,11,22,87061
2062363,21,9,20,38713
2064027,23,13,22,784571
2064411,21,11,20,348763
2065179,24,14,23,1177513
2066075,22,13,21,1570699
2066427,21,12,20,1047311
2067611,21,12,20,1047911
2068507,21,10,20,116485
2069019,24,14,23,1179703
2069595,22,13,21,1573375
2070523,21,12,20,1049387
2070555,21,11,20,349801
2071195,22,13,21,1574591
2071707,21,12,20,1049987
2072219,23,13,22,787685
2074203,24,14,23,1182659
2074619,21,12,20,1051463
2074715,22,13,21,1577267
2075739,23,13,22,789023
2076443,21,12,20,1052387
2078747,21,11,20,351185
2078971,22,13,21,1580503
2079739,22,12,21,527029
2079899,21,12,20,1054139
2080763,21,12,20,1054577
2080923,22,12,21,527329
2081019,24,13,23,395515
2081051,24,13,23,395521
2083483,22,13,21,1583933
2083579,23,12,22,264001
2083611,23,12,22,264005
2083931,23,13,22,792137
2083995,23,13,22,792161
2084635,21,12,20,1056539
2085147,23,13,22,792599
2087579,21,10,20,117559
2088603,24,14,23,1190869
2088955,21,12,20,1058729
2089115,22,12,21,529405
2089627,21,11,20,353023
2089723,22,12,21,529559
2089755,22,12,21,529567
2090267,23,13,22,794545
2090651,23,9,22,9811
2092315,22,13,21,1590647
2092699,22,11,21,176771
2093307,24,14,23,1193551
2093659,22,13,21,1591669
2094363,24,13,23,398051
2094875,24,14,23,1194445
2095195,21,12,20,1061891
2095387,22,13,21,1592983
2096411,22,13,21,1593761
2096667,24,13,23,398489
2096795,22,10,21,59039
2097147,24,14,23,1195741
2097915,22,12,21,531635
2098843,23,11,22,88645
2100507,22,13,21,1596875
2101851,22,13,21,1597897
2102363,23,12,22,266381
2102811,22,13,21,1598627
2103579,22,13,21,1599211
2104731,24,14,23,1200065
2106395,22,13,21,1601351
2107035,23,11,22,88991
2108507,22,12,21,534319
2108699,24,14,23,1202327
2109275,22,13,21,1603541
2109467,22,13,21,1603687
2109723,22,9,21,19801
2110043,22,13,21,1604125
2111739,23,12,22,267569
2111771,24,14,23,1204079
2112539,24,14,23,1204517
2113627,24,14,23,1205137
2113819,22,11,21,178555
2114139,22,13,21,1607239
2114651,24,12,23,133969
2115419,24,13,23,402053
2116763,24,14,23,1206925
2117915,22,11,21,178901
2121467,23,13,22,806405
2121563,22,13,21,1612883
2121819,22,13,21,1613077
2122331,22,13,21,1613467
2122779,24,14,23,1210355
2123867,23,13,22,807317
2124027,24,12,23,134563
2126107,22,11,21,179593
2126363,24,12,23,134711
2126491,22,13,21,1616629
2128475,22,8,21,6659
2128539,23,13,22,809093
2128667,22,13,21,1618283
2128795,24,6,23,185
2129659,23,13,22,809519
2130523,24,14,23,1214771
2130587,24,14,23,1214807
2132379,24,14,23,1215829
2132635,24,13,23,405325
2133147,22,12,21,540563
2134811,23,13,22,811477
2137243,22,12,21,541601
2137499,23,12,22,270833
2137627,22,13,21,1625095
2137851,23,13,22,812633
2138907,24,13,23,406517
2139387,24,14,23,1219825
2139739,22,13,21,1626701
2140155,22,12,21,542339
2140571,22,13,21,1627333
2140763,22,10,21,60277
2140955,22,13,21,1627625
2141723,22,13,21,1628209
2145435,22,12,21,543677
2145691,23,12,22,271871
2145819,22,13,21,1631323
2150171,22,12,21,544877
2151707,22,13,21,1635799
2151963,23,13,22,817997
2152475,22,12,21,545461
2154011,24,14,23,1228163
2154235,24,14,23,1228291
2154491,24,12,23,136493
2154779,24,14,23,1228601
2155547,23,13,22,819359
2158427,24,13,23,410227
2159259,24,12,23,136795
2159707,22,13,21,1641881
2160155,23,13,22,821111
2161307,22,12,21,547699
2162427,22,10,21,60887
2162939,23,13,22,822169
2162971,23,13,22,822181
2163803,22,13,21,1644995
2164571,22,13,21,1645579
2165403,22,12,21,548737
2166299,24,9,23,5083
2167035,24,13,23,411863
2168827,24,14,23,1236611
2168859,24,14,23,1236629
2168923,22,12,21,549629
2169083,22,13,21,1649009
2169499,22,12,21,549775
2170395,23,11,22,91667
2170715,23,13,22,825125
2170971,24,12,23,137537
2171547,23,12,22,275147
2171995,22,13,21,1651223
2173179,22,13,21,1652123
2175067,23,12,22,275593
2178043,22,13,21,1655821
2178907,23,13,22,828239
2179227,22,13,21,1656721
2180379,24,12,23,138133
2181371,22,13,21,1658351
2181915,24,13,23,414691
2182427,24,14,23,1244365
2182683,24,11,23,46093
2182939,24,14,23,1244657
2183259,23,12,22,276631
2183963,22,13,21,1660321
2184475,23,12,22,276785
2185051,24,8,23,1709
2185211,24,14,23,1245953
2185371,22,7,21,2279
2186235,22,13,21,1662049
2187291,22,13,21,1662851
2188891,24,13,23,416017
2189723,24,12,23,138725
2190491,24,13,23,416321
2190619,22,12,21,555127
2191003,22,13,21,1665673
2191195,22,10,21,61697
2191387,22,13,21,1665965
2193179,22,13,21,1667327
2193819,23,12,22,277969
2194171,23,13,22,834041
2194427,22,13,21,1668277
2194715,22,12,21,556165
2195483,22,13,21,1669079
2196251,24,14,23,1252247
2196635,22,13,21,1669955
2197339,23,10,22,30935
2200603,22,12,21,557657
2200667,24,13,23,418255
2201627,23,13,22,836875
2201691,24,14,23,1255349
2202011,23,12,22,279007
2202907,22,12,21,558241
2203803,24,9,23,5171
2203899,22,13,21,1675477
2206747,23,12,22,279607
2206811,22,13,21,1677691
2208795,22,12,21,559733
2209563,24,14,23,1259837
2209819,23,13,22,839989
2210043,24,13,23,420037
2210555,24,14,23,1260403
2212091,22,13,21,1681705
2212123,22,13,21,1681729
2212507,22,13,21,1682021
2214683,22,11,21,187075
2215003,22,13,21,1683919
2216219,22,13,21,1684843
2217051,24,13,23,421369
2218075,23,13,22,843127
2219547,22,13,21,1687373
2219675,24,14,23,1265603
2220123,22,13,21,1687811
2220187,24,11,23,46885
2220283,22,13,21,1687933
2220699,22,13,21,1688249
2220827,23,11,22,93797
2221659,22,12,21,562993
2223195,22,13,21,1690147
2224379,24,14,23,1268285
2226427,24,13,23,423151
2227451,24,14,23,1270037
2228315,22,13,21,1694039
2231035,22,12,21,565369
2231963,24,12,23,141401
2232155,24,14,23,1272719
2235803,24,13,23,424933
2236827,24,14,23,1275383
2237179,23,12,22,283463
2237691,22,13,21,1701167
2238875,22,13,21,1702067
2239643,22,13,21,1702651
2240283,24,14,23,1277353
2240539,24,13,23,425833
2241819,22,13,21,1704305
2241947,23,7,22,1169
2242555,24,14,23,1278649
2243835,23,13,22,852919
2245467,22,13,21,1707079
2245723,22,11,21,189697
2245787,23,13,22,853661
2246299,22,12,21,569237
