r,n,s,S,c
2319975,23,13,22,881861
2320455,22,12,21,588029
2321223,22,13,21,1764671
2321511,24,14,23,1323667
2323111,23,11,22,98117
2323815,22,13,21,1766641
2324327,23,12,22,294505
2324391,22,13,21,1767079
2324583,22,12,21,589075
2325607,22,13,21,1768003
2325671,24,13,23,442013
2325863,23,13,22,884099
2326119,22,13,21,1768393
2326695,24,14,23,1326623
2328487,22,13,21,1770193
2329319,24,14,23,1328119
2331751,23,13,22,886337
2331815,22,13,21,1772723
2332583,22,13,21,1773307
2335047,24,13,23,443795
2336071,24,14,23,1331969
2336359,24,14,23,1332133
2336679,22,13,21,1776421
2337511,22,12,21,592351
2337959,23,13,22,888697
2338727,23,13,22,888989
2341479,23,13,22,890035
2343655,24,12,23,148477
2344871,22,13,21,1782649
2345447,24,14,23,1337315
2346215,24,14,23,1337753
2347335,23,13,22,892261
2347879,22,13,21,1784935
2348647,22,11,21,198391
2348903,24,14,23,1339285
2349223,22,12,21,595319
2349671,23,13,22,893149
2350183,24,14,23,1340015
2350695,24,10,23,16547
2350951,24,14,23,1340453
2351943,24,14,23,1341019
2351975,22,13,21,1788049
2352199,24,13,23,447055
2354023,23,13,22,894803
2355271,22,13,21,1790555
2356455,22,13,21,1791455
2356967,24,13,23,447961
2359367,22,13,21,1793669
2360551,22,13,21,1794569
2360807,24,13,23,448691
2362215,23,13,22,897917
2362695,22,12,21,598733
2363047,22,13,21,1796467
2363303,22,9,21,22181
2363463,22,13,21,1796783
2364231,24,14,23,1348025
2364263,22,13,21,1797391
2365287,22,13,21,1798169
2365351,23,11,22,99901
2366567,24,14,23,1349357
2366631,22,13,21,1799191
2367335,23,13,22,899863
2367655,24,14,23,1349977
2367975,22,12,21,600071
2368743,22,13,21,1800797
2368871,23,12,22,300149
2369447,24,10,23,16679
2369607,23,13,22,900727
2369639,23,13,22,900739
2369703,24,14,23,1351145
2370887,22,12,21,600809
2371495,22,11,21,200321
2372679,22,8,21,7423
2372711,22,12,21,601271
2373319,22,5,21,275
2373479,22,13,21,1804397
2373959,23,13,22,902381
2374759,23,12,22,300895
2374823,22,13,21,1805419
2375783,22,13,21,1806149
2376007,22,13,21,1806319
2377799,23,13,22,903841
2378055,24,13,23,451969
2379111,24,14,23,1356509
2379687,22,11,21,201013
2380903,22,12,21,603347
2380967,23,13,22,905045
2382151,23,13,22,905495
2382567,23,13,22,905653
2382695,22,9,21,22363
2383015,22,13,21,1811647
2384039,22,13,21,1812425
2384199,22,13,21,1812547
2384615,22,13,21,1812863
2384967,22,10,21,67153
2386087,24,14,23,1360487
2386151,22,11,21,201559
2386791,22,11,21,201613
2387111,22,13,21,1814761
2387687,24,14,23,1361399
2388135,22,13,21,1815539
2388455,24,14,23,1361837
2388711,22,13,21,1815977
2390343,23,13,22,908609
2390887,22,11,21,201959
2392231,22,13,21,1818653
2392391,22,13,21,1818775
2392807,22,13,21,1819091
2394279,23,13,22,910105
2394951,24,14,23,1365541
2395303,22,13,21,1820989
2395463,24,14,23,1365833
2396487,22,13,21,1821889
2396999,23,12,22,303713
2398375,24,13,23,455831
2398887,24,14,23,1367785
2399079,22,11,21,202651
2401447,22,8,21,7513
2403559,24,14,23,1370449
2403687,23,13,22,913681
2404071,24,14,23,1370741
2404679,22,13,21,1828117
2404839,24,14,23,1371179
2405607,23,13,22,914411
2406119,22,12,21,609737
2406727,24,14,23,1372255
2407079,22,13,21,1829941
2407591,23,10,22,33895
2407783,24,13,23,457619
2408295,22,13,21,1830865
2409287,24,12,23,152635
2409575,24,14,23,1373879
2410215,22,12,21,610775
2410599,22,13,21,1832617
2411879,23,13,22,916795
2413031,23,13,22,917233
2413223,24,13,23,458653
2413735,22,10,21,67963
2413799,23,13,22,917525
2413927,22,13,21,1835147
2414695,22,13,21,1835731
2416967,23,10,22,34027
2417127,24,13,23,459395
2418023,22,13,21,1838261
2418407,22,12,21,612851
2418791,22,13,21,1838845
2419015,22,11,21,204335
2419623,23,13,22,919739
2419815,22,13,21,1839623
2419943,22,13,21,1839721
2421863,24,13,23,460295
2422119,24,14,23,1381031
2423911,22,13,21,1842737
2424935,24,13,23,460879
2425959,23,13,22,922147
2426215,22,13,21,1844489
2427047,24,14,23,1383841
2430183,24,14,23,1385629
2432103,22,13,21,1848965
2433895,22,13,21,1850327
2434535,24,14,23,1388111
2435815,22,13,21,1851787
2435943,24,13,23,462971
2436199,24,14,23,1389059
2437191,24,14,23,1389625
2439271,23,9,22,11447
2441383,24,13,23,464005
2442727,23,11,22,103169
2443431,22,13,21,1857577
2444007,22,13,21,1858015
2444967,22,13,21,1858745
2445479,23,13,22,929567
2445799,24,14,23,1394533
2447079,24,14,23,1395263
2447463,23,11,22,103369
2448743,22,13,21,1861615
2451623,22,13,21,1863805
2451815,24,14,23,1397963
2453575,22,12,21,621763
2454343,22,13,21,1865873
2454887,23,13,22,933143
2455271,23,13,22,933289
2455655,23,11,22,103715
2456231,24,12,23,155609
2456935,22,13,21,1867843
2457671,22,12,21,622801
2460391,24,14,23,1402853
2462183,22,13,21,1871833
2462375,22,12,21,623993
2463463,23,13,22,936403
2463591,22,12,21,624301
2464071,24,13,23,468317
2465127,22,13,21,1874071
2465863,22,12,21,624877
2467143,24,13,23,468901
2467431,24,14,23,1406867
2468199,24,14,23,1407305
2468583,23,11,22,104261
2469607,22,13,21,1877477
2469799,22,13,21,1877623
2470375,22,13,21,1878061
2470631,22,10,21,69565
2471271,23,13,22,939371
2474727,22,11,21,209041
2475847,22,12,21,627407
2476391,23,13,22,941317
2476519,24,13,23,470683
2478247,22,12,21,628015
2479431,24,14,23,1413709
2479975,24,14,23,1414019
2481255,24,13,23,471583
2482535,22,13,21,1887305
2483047,23,13,22,943847
2483271,24,14,23,1415899
2484039,22,12,21,629483
2485095,22,13,21,1889251
2486439,22,12,21,630091
2488935,22,13,21,1892171
2489191,22,13,21,1892365
2489703,23,10,22,35051
2492519,22,13,21,1894895
2495303,24,13,23,474253
2497191,22,13,21,1898447
2498663,24,14,23,1424675
2499399,23,13,22,950063
2499943,22,11,21,211171
2501287,22,13,21,1901561
2501543,24,13,23,475439
2501863,22,13,21,1901999
2502567,24,14,23,1426901
2504007,22,12,21,634543
2504615,22,12,21,634697
2505383,22,13,21,1904675
2506599,22,13,21,1905599
2508007,23,13,22,953335
2508647,24,13,23,476789
2509127,24,14,23,1430641
2509639,22,13,21,1907911
2509671,24,14,23,1430951
2509927,22,12,21,636043
2510151,24,12,23,159025
2510919,24,13,23,477221
2511527,23,13,22,954673
2512615,22,13,21,1910173
2512807,22,12,21,636773
2513223,22,13,21,1910635
2513575,24,14,23,1433177
2514023,22,12,21,637081
2514599,22,8,21,7867
2514791,22,13,21,1911827
2517063,22,13,21,1913555
2517319,22,13,21,1913749
2517735,22,13,21,1914065
2517831,22,13,21,1914139
2518119,22,12,21,638119
2518759,24,13,23,478711
2518951,23,12,22,319165
2519719,23,13,22,957787
2520167,23,12,22,319319
2520935,23,13,22,958249
2523975,22,9,21,23689
2524263,24,12,23,159919
2525543,24,14,23,1440001
2526023,24,14,23,1440275
2526887,22,10,21,71149
2528071,22,11,21,213547
2532167,22,11,21,213893
2532967,22,13,21,1925645
2533543,22,13,21,1926083
2533735,22,13,21,1926229
2536679,22,13,21,1928467
2537831,22,13,21,1929343
2538087,23,13,22,964769
2538343,24,12,23,160811
2538599,24,14,23,1447445
2539111,24,13,23,482579
2540359,22,11,21,214585
2540615,24,12,23,160955
2541671,23,13,22,966131
2541735,24,14,23,1449233
2544295,24,14,23,1450693
2544871,22,13,21,1934695
2545255,22,13,21,1934987
2545383,24,12,23,161257
2545831,22,13,21,1935425
2546023,22,13,21,1935571
2546279,23,13,22,967883
2549063,23,13,22,968941
2550695,22,13,21,1939123
2551015,23,13,22,969683
2551527,22,12,21,646585
2551879,22,13,21,1940023
2552295,22,13,21,1940339
2552679,24,14,23,1455473
2553063,22,13,21,1940923
2553159,24,13,23,485249
2553767,23,13,22,970729
2555047,22,12,21,647477
2555975,22,13,21,1943137
2557159,22,13,21,1944037
2557671,23,12,22,324071
2557863,24,13,23,486143
2558439,23,13,22,972505
2559303,22,13,21,1945667
2560071,22,13,21,1946251
2560487,24,14,23,1459925
2561191,23,12,22,324517
2561255,24,14,23,1460363
2561895,22,13,21,1947637
2561959,23,13,22,973843
2562791,23,13,22,974159
2564423,22,12,21,649853
2564583,22,13,21,1949681
2564839,22,13,21,1949875
2565351,22,13,21,1950265
2565991,24,14,23,1463063
2566215,23,13,22,975461
2566471,24,12,23,162593
2566503,24,12,23,162595
2567495,22,13,21,1951895
2568103,22,13,21,1952357
2568263,24,14,23,1464359
2569031,24,14,23,1464797
2569063,24,14,23,1464815
2569383,23,12,22,325555
2570087,22,13,21,1953865
2570599,23,12,22,325709
2571175,24,8,23,2011
2571367,23,13,22,977419
2571495,22,8,21,8045
2571815,23,5,22,149
2572455,22,13,21,1955665
2574407,23,13,22,978575
2574503,23,13,22,978611
2576295,22,13,21,1958585
2576551,22,13,21,1958779
2577223,23,13,22,979645
2577255,23,13,22,979657
2577511,22,13,21,1959509
2577639,23,10,22,36289
2580551,24,9,23,6055
2580647,22,13,21,1961893
2580839,22,12,21,654013
2581351,24,13,23,490607
2581863,24,14,23,1472113
2582695,23,13,22,981725
2582759,22,13,21,1963499
2583399,22,13,21,1963985
2583463,23,10,22,36371
2583783,22,10,21,72751
2584647,23,11,22,109163
2584743,22,13,21,1965007
2587303,24,14,23,1475215
2587495,22,13,21,1967099
2587815,24,14,23,1475507
2588839,22,13,21,1968121
2589031,22,12,21,656089
2589415,24,14,23,1476419
2590887,23,13,22,984839
2593255,23,13,22,985739
2594407,23,13,22,986177
2594663,24,11,23,54793
2594919,22,12,21,657581
2595495,22,12,21,657727
2595687,22,13,21,1973327
2596935,24,11,23,54841
2597191,24,14,23,1480853
2598215,22,13,21,1975249
2599591,22,12,21,658765
2601447,23,13,22,988853
2602599,23,13,22,989291
2602727,22,13,21,1978679
2603175,24,13,23,494755
2605799,24,14,23,1485761
2606823,22,13,21,1981793
2607431,22,13,21,1982255
2607591,22,13,21,1982377
2607783,22,12,21,660841
2609639,23,13,22,991967
2610503,24,14,23,1488443
2610535,24,14,23,1488461
2611943,22,12,21,661895
2612327,22,13,21,1985977
2613991,23,12,22,331207
2615015,22,13,21,1988021
2615463,22,10,21,73643
2615623,22,13,21,1988483
2616423,22,13,21,1989091
2617511,23,11,22,110551
2618087,24,12,23,165863
2621927,24,13,23,498319
2622567,23,13,22,996881
2622951,24,14,23,1495541
2623079,22,12,21,664717
2623303,23,12,22,332387
2623815,24,14,23,1496033
2626375,22,13,21,1996657
2626407,24,14,23,1497511
2626663,24,13,23,499219
2627175,22,12,21,665755
2628071,23,8,22,4111
2628711,22,13,21,1998433
2630471,22,13,21,1999771
2630503,22,13,21,1999795
2631271,22,12,21,666793
2631911,23,13,22,1000433
2633799,22,13,21,2002301
2634215,22,10,21,74171
2634599,22,13,21,2002909
2635079,23,11,22,111293
2637159,22,12,21,668285
2637415,23,12,22,334175
2638695,24,14,23,1504517
2639335,23,13,22,1003255
2639975,24,13,23,501749
2640103,23,13,22,1003547
2640743,24,13,23,501895
2641223,22,11,21,223105
2641767,23,13,22,1004179
2643687,23,13,22,1004909
2643815,22,13,21,2009915
2644071,23,13,22,1005055
2645159,24,14,23,1508203
2645607,23,12,22,335213
2647143,22,9,21,24845
2649191,23,11,22,111889
2649831,22,13,21,2014489
2651239,22,11,21,223951
2652263,23,13,22,1008169
2654535,24,14,23,1513549
2655335,22,11,21,224297
2656167,23,12,22,336551
2658023,22,13,21,2020717
2658983,22,13,21,2021447
2660071,23,13,22,1011137
2660519,24,14,23,1516961
2661095,24,13,23,505763
2662567,22,13,21,2024171
2663143,22,13,21,2024609
2663527,22,11,21,224989
2664359,23,12,22,337589
2664679,22,12,21,675259
2664807,23,13,22,1012937
2665191,23,13,22,1013083
2665639,22,13,21,2026507
2666215,22,13,21,2026945
2667367,24,12,23,168985
2668903,24,13,23,507247
2669415,24,14,23,1522033
2669927,24,14,23,1522325
2671335,22,13,21,2030837
2671431,24,14,23,1523183
2671687,24,14,23,1523329
2672455,22,13,21,2031689
2672999,23,13,22,1016051
2674343,24,12,23,169427
2675015,22,13,21,2033635
2676455,24,14,23,1526047
2679143,22,13,21,2036773
2679271,24,14,23,1527653
2679623,23,12,22,339523
2679879,22,12,21,679111
2680647,22,13,21,2037917
2682951,24,13,23,509917
2684263,22,13,21,2040665
2685287,24,13,23,510361
2685543,24,14,23,1531229
2687047,23,13,22,1021391
2688487,22,13,21,2043877
2688743,22,11,21,227119
2689127,22,13,21,2044363
2690791,24,10,23,18941
2692967,23,13,22,1023641
2693799,22,13,21,2047915
2696551,22,13,21,2050007
2696679,22,13,21,2050105
2697319,22,13,21,2050591
2697543,24,14,23,1538071
2697575,24,14,23,1538089
2697895,22,13,21,2051029
2698343,22,13,21,2051369
2700391,23,13,22,1026463
2701991,22,13,21,2054143
2702055,22,13,21,2054191
2702503,24,12,23,171211
2703463,23,13,22,1027631
2705735,22,12,21,685663
2705767,22,11,21,228557
2706151,24,14,23,1542979
2708135,23,13,22,1029407
2708647,22,12,21,686401
2709415,22,13,21,2059787
2709863,22,10,21,76301
2711399,24,14,23,1545971
2711719,23,13,22,1030769
2711879,24,12,23,171805
2711911,24,11,23,57269
2713671,24,14,23,1547267
2714343,22,13,21,2063533
2714439,24,14,23,1547705
2715559,23,13,22,1032229
2715815,24,13,23,516163
2716327,23,13,22,1032521
2718375,24,14,23,1549949
2720487,24,13,23,517051
2721255,24,12,23,172399
2721383,22,13,21,2068885
2722535,22,13,21,2069761
2722663,23,13,22,1034929
2724679,22,13,21,2071391
2725095,22,12,21,690569
2725191,24,13,23,517945
2725479,22,13,21,2071999
2726567,23,11,22,115157
2727271,24,14,23,1555021
2728775,22,13,21,2074505
2729031,24,13,23,518675
2729575,22,13,21,2075113
2730663,24,11,23,57665
2730919,22,12,21,692045
2731239,23,12,22,346063
2733671,22,13,21,2078227
2736199,22,12,21,693383
2736967,22,13,21,2080733
2738023,22,12,21,693845
2739111,22,12,21,694121
2739431,23,12,22,347101
2739559,22,13,21,2082703
2741607,24,13,23,521065
2741863,22,13,21,2084455
2743463,22,13,21,2085671
2744487,24,14,23,1564837
2745703,23,13,22,1043687
2747559,22,13,21,2088785
2749159,24,14,23,1567501
2749543,22,13,21,2090293
2749671,24,14,23,1567793
2750375,23,13,22,1045463
2750791,23,13,22,1045621
2751655,22,13,21,2091899
2752839,22,13,21,2092799
2753255,22,12,21,697705
2753639,22,13,21,2093407
2753895,23,13,22,1046801
2754375,22,11,21,232663
2755911,24,14,23,1571351
2756679,24,14,23,1571789
2756775,22,12,21,698597
2756935,22,13,21,2095913
2757799,23,13,22,1048285
2758567,23,13,22,1048577
2760295,22,9,21,25907
2761031,22,13,21,2099027
2762919,23,12,22,350077
2762983,22,13,21,2100511
2763623,22,13,21,2100997
2763687,24,14,23,1575785
2764711,22,13,21,2101825
2764967,22,12,21,700673
2765543,22,12,21,700819
2765671,23,13,22,1051277
2765991,23,13,22,1051399
2766439,23,10,22,38947
2768487,22,11,21,233855
2769767,24,13,23,526417
2770311,22,4,21,107
2770791,24,14,23,1579835
2771175,22,13,21,2106739
2771783,24,14,23,1580401
2771815,22,13,21,2107225
2772295,24,14,23,1580693
2772327,23,12,22,351269
2772903,22,13,21,2108053
2773063,24,14,23,1581131
2773831,23,13,22,1054379
2773863,23,13,22,1054391
2774343,22,12,21,703049
2774375,22,12,21,703057
2775719,22,13,21,2110193
2776679,22,11,21,234547
2777831,24,14,23,1583849
2778439,22,12,21,704087
2778471,22,12,21,704095
2779047,22,9,21,26083
2779239,22,13,21,2112869
2779367,22,13,21,2112967
2780007,22,13,21,2113453
2781255,23,13,22,1057201
2781671,23,12,22,352453
2782023,23,13,22,1057493
2782567,22,12,21,705133
2783143,22,11,21,235093
2784103,22,13,21,2116567
2784615,24,12,23,176413
2785351,24,13,23,529379
2785383,24,13,23,529385
2786407,24,14,23,1588739
2786631,22,12,21,706163
2787175,23,13,22,1059451
2787239,22,11,21,235439
2787815,22,12,21,706463
2788167,22,13,21,2119657
2791527,22,13,21,2122211
2792295,22,13,21,2122795
2795431,22,11,21,236131
2796007,22,12,21,708539
2798407,24,14,23,1595581
2798439,24,14,23,1595599
2799975,24,14,23,1596475
2800359,22,13,21,2128925
2800487,24,14,23,1596767
2802759,24,14,23,1598063
2802791,23,12,22,355129
2803943,23,10,22,39475
2804039,22,13,21,2131723
2804071,22,13,21,2131747
2804455,22,13,21,2132039
2805415,24,14,23,1599577
2805927,23,13,22,1066579
2806631,22,11,21,237077
2807527,24,14,23,1600781
2808551,22,13,21,2135153
2810215,23,13,22,1068209
2810599,23,13,22,1068355
2810951,23,11,22,118721
2812231,22,13,21,2137951
2814023,24,14,23,1604485
2814119,23,13,22,1069693
2815303,24,14,23,1605215
2816615,24,13,23,535321
2819559,23,13,22,1071761
2821799,22,12,21,715075
2822887,24,13,23,536513
2823495,23,13,22,1073257
2825575,22,13,21,2148095
2827751,23,13,22,1074875
2828135,22,13,21,2150041
2828391,24,13,23,537559
2828615,24,14,23,1612805
2828647,24,14,23,1612823
2828967,23,13,22,1075337
2829479,22,10,21,79669
2830407,22,13,21,2151769
2831687,23,13,22,1076371
2832295,24,13,23,538301
2833575,22,11,21,239353
2833767,22,13,21,2154323
2834535,22,13,21,2154907
2835687,22,13,21,2155783
2835943,23,13,22,1077989
2836807,23,11,22,119813
2837607,23,13,22,1078621
2837831,22,13,21,2157413
2838375,23,13,22,1078913
2838599,22,13,21,2157997
2838855,22,10,21,79933
2840423,22,13,21,2159383
2840679,23,13,22,1079789
2841703,24,13,23,540089
2842471,24,13,23,540235
2842951,22,11,21,240145
2843495,24,14,23,1621289
2844743,24,13,23,540667
2845031,23,12,22,360481
2845415,23,13,22,1081589
2845799,23,13,22,1081735
2846887,24,14,23,1623223
2847847,22,13,21,2165027
2848615,22,13,21,2165611
2848871,23,13,22,1082903
2851559,22,13,21,2167849
2851687,23,13,22,1083973
2851943,22,13,21,2168141
2852327,24,14,23,1626325
2853223,23,12,22,361519
2853607,23,13,22,1084703
2855015,24,8,23,2233
2856295,24,14,23,1628587
2859367,22,12,21,724595
2860135,22,13,21,2174369
2860519,22,10,21,80543
2860647,23,13,22,1087379
2861159,22,10,21,80561
2861799,23,13,22,1087817
2866791,22,13,21,2179429
2867303,23,10,22,40367
2867943,22,13,21,2180305
2870087,22,13,21,2181935
2870631,24,13,23,545587
2872679,22,13,21,2183905
2873063,22,13,21,2184197
2873511,23,13,22,1092269
2875239,22,12,21,728617
2876231,23,13,22,1093303
2876775,22,13,21,2187019
2878119,22,12,21,729347
2878183,24,14,23,1641067
2878375,24,12,23,182353
2878695,22,12,21,729493
2879143,24,13,23,547205
2879207,24,13,23,547217
2880231,24,14,23,1642235
2880839,22,13,21,2190109
2880871,22,13,21,2190133
2881447,22,13,21,2190571
2884967,22,13,21,2193247
2885351,22,13,21,2193539
2885543,22,13,21,2193685
2885959,22,13,21,2194001
2886375,22,10,21,81271
2886983,24,13,23,548695
2889895,24,14,23,1647745
2892263,23,13,22,1099397
2893159,22,13,21,2199475
2894183,22,13,21,2200253
2894951,22,13,21,2200837
2895079,24,14,23,1650701
2896615,23,11,22,122339
2896999,23,13,22,1101197
2898279,22,13,21,2203367
2898535,23,13,22,1101781
2899047,22,13,21,2203951
2899815,24,14,23,1653401
2900839,22,13,21,2205313
2901607,22,12,21,735299
2902119,24,14,23,1654715
2902375,22,13,21,2206481
2904231,24,12,23,183991
2904903,22,13,21,2208403
2904935,22,13,21,2208427
2905191,23,13,22,1104311
2906023,24,14,23,1656941
2908647,24,14,23,1658437
2909799,22,12,21,737375
2910375,22,12,21,737521
2913095,22,13,21,2214631
2913511,22,13,21,2214947
2913607,24,12,23,184585
2913639,24,11,23,61529
2915687,22,11,21,246289
2915943,24,12,23,184733
2916711,24,13,23,554345
2917607,22,13,21,2218061
2917735,23,10,22,41077
2919239,23,13,22,1109651
2919751,22,12,21,739897
2920519,22,13,21,2220275
2921287,22,13,21,2220859
2921703,22,13,21,2221175
2923175,23,13,22,1111147
2923239,24,14,23,1666757
2923687,22,13,21,2222683
2925383,22,13,21,2223973
2925895,23,12,22,370727
2926439,22,13,21,2224775
2926663,23,13,22,1112473
2927527,22,13,21,2225603
2927847,23,13,22,1112923
2928711,24,14,23,1669877
2929127,22,12,21,742273
2929479,24,14,23,1670315
2929511,24,14,23,1670333
2930535,22,13,21,2227889
2931015,23,13,22,1114127
2931815,23,12,22,371477
2932807,22,13,21,2229617
2933063,22,13,21,2229811
2933575,22,13,21,2230201
2934503,23,13,22,1115453
2934631,22,13,21,2231003
2934695,24,12,23,185921
2935271,23,12,22,371915
2935463,24,13,23,557909
2935719,22,13,21,2231831
2936039,23,13,22,1116037
2936487,24,14,23,1674311
2939719,22,8,21,9197
2940007,23,12,22,372515
2942695,23,13,22,1118567
2945863,23,10,22,41473
2945895,23,12,22,373261
2947687,22,13,21,2240929
2948263,24,14,23,1681025
2949287,22,13,21,2242145
2950983,22,13,21,2243435
2951335,23,13,22,1121851
2952007,22,10,21,83119
2952039,22,12,21,748079
2952871,23,11,22,124715
2954087,23,12,22,374299
2954855,23,13,22,1123189
2957159,24,14,23,1686097
2957639,24,14,23,1686371
2958951,24,13,23,562373
2959463,24,14,23,1687411
2959527,23,13,22,1124965
2961479,23,13,22,1125707
2961575,22,13,21,2251487
2963175,22,12,21,750901
2964135,24,14,23,1690075
2964647,24,14,23,1690367
2965095,22,13,21,2254163
2966759,24,13,23,563857
